id,user_id,from_account,to_account,amount,currency,recipient_name,recipient_is_new,status,risk_score,created_at,_is_fraud
7862,100,AL3951129196983812,AL7481322331758710,2636.76,USD,Ashley Clayton,True,REQUIRE_2FA,0.327,2025-07-28 04:29:08.663225,0
7863,56,AL4556189188734818,AL6881365415705959,971.37,EUR,Anthony Mcguire,False,ALLOWED,0.205,2025-12-09 00:01:35.663225,0
7864,165,AL6629504935678155,AL2658000376266174,55.73,ALL,Joel Stewart,False,ALLOWED,0.16,2026-04-03 09:10:23.663225,0
7865,180,AL9661759463018736,AL3839578785041822,1329.25,ALL,Leah Lopez,True,ALLOWED,0.062,2025-06-12 22:49:31.664244,0
7866,295,AL7725926181243160,AL4366343000454923,64.23,ALL,Dana Carter,False,ALLOWED,0.082,2026-01-27 20:34:24.664244,0
7867,484,AL6409199076281297,AL4163582684944868,205.37,EUR,Larry Spears,False,BLOCKED,0.285,2025-05-27 16:48:40.665243,0
7868,356,AL2658000376266174,AL9650517193412925,1716.93,EUR,James Bradley,False,ALLOWED,0.204,2025-10-21 05:30:27.665243,0
7869,116,AL9309627927756299,AL8826055398022857,299.69,ALL,Rebecca Dean,False,ALLOWED,0.037,2026-01-12 20:05:12.666242,0
7870,77,AL8728027378009554,AL3725577433426267,169.28,EUR,Randy Steele,False,ALLOWED,0.077,2025-12-07 12:45:32.666242,0
7871,186,AL8144513916640021,AL1176583567364583,222.39,EUR,Joanna Cunningham,False,ALLOWED,0.033,2026-04-10 17:58:04.667238,0
7872,62,AL9079727146462666,AL8087458720610946,186.0,EUR,Tracy Flores,False,ALLOWED,0.202,2025-09-12 07:16:54.667238,0
7873,237,AL2277153659966817,AL6826000958008115,149.88,ALL,Rodney Frey,True,REQUIRE_2FA,0.136,2026-03-26 08:05:01.668241,0
7874,236,AL0490064226562583,AL2959968194720841,153.95,EUR,Brian Stewart,False,ALLOWED,0.18,2025-10-21 20:26:43.668299,0
7875,58,AL4695351069850942,AL4946117043059085,658.99,EUR,Gail Brady,False,ALLOWED,0.291,2025-08-13 11:02:32.668299,0
7876,176,AL9210977260653764,AL7959129162343895,1776.57,GBP,Mark Walton,False,ALLOWED,0.007,2025-12-19 08:01:02.669313,0
7877,489,AL8709161166638083,AL2459083769190864,252.87,USD,Patrick Carson,False,ALLOWED,0.05,2026-05-12 08:02:45.669313,0
7878,115,AL3336714042343378,AL5782696112179557,120.08,ALL,Michael Jackson,False,ALLOWED,0.087,2025-08-11 01:59:54.670312,0
7879,38,AL1606347485962745,AL7945956455765098,3519.06,ALL,Jennifer Sanchez,False,REQUIRE_2FA,0.031,2025-06-26 13:03:29.670312,0
7880,355,AL2959968194720841,AL9025031901115392,148.79,ALL,Donald Phillips,False,ALLOWED,0.129,2026-05-07 03:26:10.671315,0
7881,267,AL8054410347422649,AL9237152191068175,126.31,EUR,Karen Wade,True,ALLOWED,0.281,2026-03-26 23:58:18.671315,0
7882,33,AL3549351833548551,AL0648364597447314,131.14,EUR,Lisa Webb,False,REQUIRE_2FA,0.186,2026-02-08 06:49:36.672315,0
7883,206,AL5782696112179557,AL9286916030486343,48.54,ALL,Mrs. Kristin Hernandez DDS,False,ALLOWED,0.078,2025-05-25 15:19:25.672315,0
7884,420,AL5800975955287277,AL5135316612267797,222.4,ALL,Kaitlyn Reed,False,ALLOWED,0.055,2025-10-02 03:51:23.672315,0
7885,476,AL6143407400565778,AL6727681682707610,254.51,EUR,Eric Hernandez,False,ALLOWED,0.135,2026-01-08 11:11:23.673374,0
7886,463,AL5512329346765982,AL5597969658809687,27.79,GBP,Jennifer Diaz,False,ALLOWED,0.303,2026-04-21 15:16:01.673374,0
7887,313,AL3129614141656422,AL2029442269774078,269.11,ALL,Amanda Riggs,True,ALLOWED,0.202,2026-03-08 10:59:27.674390,0
7888,42,AL1637086429343241,AL8948617367998544,18.09,ALL,Yvonne Carter,True,BLOCKED,0.319,2025-08-03 17:16:03.674390,0
7889,24,AL7810926900010869,AL0479568929591086,409.72,ALL,Angela Avery,False,ALLOWED,0.317,2025-10-27 19:09:19.675390,0
7890,96,AL1923565558387997,AL4883256179853374,261.59,EUR,Monique Ramos,False,ALLOWED,0.056,2026-04-13 23:45:11.675390,0
7891,7,AL4764361506607470,AL4811885093988665,578.43,ALL,Glenn Carter,False,ALLOWED,0.039,2026-02-28 21:08:14.676386,0
7892,247,AL9066504826895364,AL2036733768989433,94.1,EUR,Monica Todd,True,ALLOWED,0.325,2025-06-05 10:46:15.676386,0
7893,60,AL2961182712226997,AL6773916170236023,933.84,ALL,Eugene Evans,False,ALLOWED,0.196,2025-12-07 21:58:12.676386,0
7894,405,AL4227816437274078,AL0247325020545638,412.87,ALL,John Paul,False,REQUIRE_2FA,0.233,2026-03-06 01:46:08.677385,0
7895,498,AL4173802254159124,AL0060293739846493,78.39,ALL,Amy Choi,False,ALLOWED,0.239,2025-09-21 10:09:49.677385,0
7896,249,AL5351871552172526,AL7104564593454995,823.63,ALL,Lori Foster,False,ALLOWED,0.297,2026-03-11 16:26:12.678437,0
7897,82,AL9025031901115392,AL0504677728337307,1392.86,ALL,Kristin Wilson,False,ALLOWED,0.176,2025-11-08 14:15:01.679453,0
7898,115,AL3336714042343378,AL1104029890661949,175.39,EUR,Kelsey Ray,False,ALLOWED,0.199,2025-10-12 08:48:13.679453,0
7899,477,AL8866961536622028,AL7690830611925210,305.74,ALL,Maria Lyons,False,ALLOWED,0.137,2025-05-23 20:43:56.680452,0
7900,96,AL1923565558387997,AL0487701221917562,418.57,EUR,Haley Harper,False,ALLOWED,0.112,2025-11-09 22:12:16.680452,0
7901,256,AL3757588915123648,AL6675827018466621,76.73,EUR,Megan Booth,False,ALLOWED,0.023,2026-04-25 09:54:36.681451,0
7902,233,AL5645433960970759,AL7945956455765098,146.26,EUR,Dawn Adams,False,ALLOWED,0.232,2026-03-16 20:38:22.681451,0
7903,68,AL4931899984162469,AL3458925061061417,1069.66,USD,Lisa Baker,False,HELD,0.299,2026-02-13 11:37:15.681451,0
7904,147,AL0487687681827940,AL5241972666089999,2417.64,ALL,James Wells,False,ALLOWED,0.326,2025-10-21 15:46:08.682451,0
7905,205,AL6122363356089656,AL8226618180777647,248.35,USD,Alicia Sawyer,True,ALLOWED,0.004,2025-06-12 21:56:49.682451,0
7906,257,AL9682956763668455,AL5639529940551681,1043.34,ALL,Diana Cordova,False,ALLOWED,0.219,2025-08-13 19:45:11.683517,0
7907,38,AL1606347485962745,AL6881365415705959,4417.0,ALL,Tina Brown,False,ALLOWED,0.274,2025-08-17 22:57:57.683517,0
7908,415,AL5188090463207043,AL5167530664775084,281.07,EUR,Elizabeth Atkinson,False,ALLOWED,0.325,2025-08-05 02:01:55.684533,0
7909,21,AL7497267378876273,AL7543609525815585,2324.05,ALL,Cindy Williams,False,ALLOWED,0.253,2025-06-30 18:24:21.684533,0
7910,260,AL0666798796657054,AL0122106912596754,7238.04,EUR,Sean Brown,False,ALLOWED,0.167,2025-08-23 16:13:14.685535,0
7911,407,AL8310318999534284,AL9025031901115392,151.37,EUR,James Lawson,False,ALLOWED,0.199,2026-03-01 07:54:32.685535,0
7912,42,AL1637086429343241,AL0487687681827940,16.51,ALL,Bradley Diaz,False,ALLOWED,0.01,2026-03-28 00:23:19.686531,0
7913,484,AL6409199076281297,AL0558813210051117,238.73,USD,Autumn King,True,ALLOWED,0.331,2026-04-21 17:40:54.686531,0
7914,310,AL1017720381741956,AL5304192401207992,643.55,ALL,Hayley Perry,False,ALLOWED,0.218,2026-02-10 17:22:40.687531,0
7915,146,AL5674835162688911,AL7739046045612263,155.38,EUR,Colleen Jones,False,ALLOWED,0.281,2025-05-26 03:49:41.687531,0
7916,359,AL8875240244092544,AL9210977260653764,411.85,USD,Aaron Boyd,False,ALLOWED,0.0,2025-06-21 09:11:42.688591,0
7917,477,AL8866961536622028,AL0921319132005202,1.48,EUR,Tracy Kramer,True,BLOCKED,0.795,2025-10-26 10:09:20.688591,1
7918,198,AL7263772642590985,AL8292619383740161,419.77,ALL,Dr. Sarah Simmons,False,ALLOWED,0.185,2025-05-23 12:46:11.689610,0
7919,5,AL4831301077647195,AL9064235616908637,471.15,ALL,Bryan Jones,False,ALLOWED,0.199,2025-09-24 21:01:46.689610,0
7920,486,AL8948617367998544,AL9514753302629054,19.24,EUR,Michelle Miller,False,ALLOWED,0.163,2025-10-14 10:08:54.689610,0
7921,22,AL7641369078941288,AL5424093794841019,1.82,USD,Jonathan Hartman,True,BLOCKED,0.646,2025-11-09 08:40:17.690609,1
7922,258,AL3527922174220462,AL6727681682707610,509.37,ALL,Anna Braun,False,ALLOWED,0.146,2026-04-19 01:47:47.690609,0
7923,390,AL2459083769190864,AL7641369078941288,86.47,ALL,Michael Chang,False,ALLOWED,0.337,2025-07-24 16:16:07.691609,0
7924,81,AL4774448323131070,AL6783843139778263,19.21,ALL,Kevin Green,False,ALLOWED,0.043,2026-03-13 11:46:42.691609,0
7925,171,AL4746528779205342,AL0235257801096575,210.22,ALL,Andrew Green,False,ALLOWED,0.06,2026-03-09 10:11:23.692604,0
7926,69,AL6224271835137215,AL8636525695195273,90.0,EUR,Bradley Rodriguez,False,HELD,0.098,2025-12-23 09:32:03.692604,0
7927,296,AL4236032014135804,AL4892611386421211,120.13,CHF,Jason Johnson,False,REQUIRE_2FA,0.142,2026-01-24 02:11:02.693658,0
7928,415,AL5188090463207043,AL2658000376266174,386.89,ALL,Sandra Howell,True,ALLOWED,0.139,2025-08-07 21:10:06.693658,0
7929,293,AL8466375327218367,AL7749250254964467,1067.0,ALL,John Hernandez,False,ALLOWED,0.241,2025-06-09 12:27:01.693658,0
7930,279,AL5914936172586413,AL5560316057920700,774.54,EUR,Tiffany Walsh DVM,False,ALLOWED,0.169,2026-03-10 04:03:21.694673,0
7931,344,AL5281876842194839,AL2184965525695995,1030.01,USD,Joseph Thompson,False,ALLOWED,0.086,2026-04-26 10:25:31.694673,0
7932,179,AL8131430080794379,AL6707378220674134,43.07,ALL,Theresa Baker,False,ALLOWED,0.11,2026-02-20 09:57:15.695672,0
7933,495,AL6549896311931205,AL2053329642880960,230.89,ALL,Suzanne Mcdaniel,False,ALLOWED,0.069,2026-02-20 01:04:54.695672,0
7934,456,AL4049028510458844,AL0188265146980241,38.11,GBP,Hannah Hendrix,False,ALLOWED,0.029,2025-07-02 02:41:50.696675,0
7935,202,AL7945956455765098,AL8045311833919951,31.0,EUR,Alex Pierce,False,ALLOWED,0.255,2026-05-10 14:27:43.696675,0
7936,445,AL6102159242072568,AL0309721047583242,11.49,ALL,Cassidy Huber,False,ALLOWED,0.302,2025-11-14 17:34:52.697672,0
7937,177,AL8292619383740161,AL2959968194720841,181.27,ALL,Joshua Ballard,False,ALLOWED,0.139,2026-03-13 20:01:22.697672,0
7938,469,AL6783843139778263,AL0646805845490888,681.72,ALL,Alyssa Carter,False,ALLOWED,0.275,2025-06-04 02:19:37.698733,0
7939,459,AL2113701289400840,AL5639529940551681,50.62,ALL,Gavin Webster,True,ALLOWED,0.344,2025-12-20 09:03:06.698733,0
7940,21,AL7497267378876273,AL9827197698810924,1895.04,USD,Gabriela Pennington,False,ALLOWED,0.189,2025-11-23 06:32:45.699752,0
7941,219,AL4622381467400480,AL7185475539917039,274.6,ALL,Brian Jones,True,ALLOWED,0.105,2025-08-03 12:06:30.699752,0
7942,269,AL0247325020545638,AL3867485634830334,65.36,USD,Brian Johnson,False,REQUIRE_2FA,0.344,2025-11-26 15:04:38.699752,0
7943,48,AL9149590073544907,AL7641369078941288,1252.06,ALL,James Harris,True,HELD,0.645,2026-03-14 19:39:45.700752,1
7944,248,AL1740281450195214,AL2942284375640005,0.82,EUR,Jordan Wilson,True,BLOCKED,0.662,2026-03-02 20:45:34.700752,1
7945,182,AL4002021906317979,AL7585007030351490,760.7,GBP,Angel Payne,False,ALLOWED,0.087,2025-07-28 01:11:04.701748,0
7946,383,AL1042075944803728,AL1502345837972624,141.61,EUR,Angela Frey,False,ALLOWED,0.062,2025-11-04 06:35:16.701748,0
7947,14,AL1282742357698762,AL1579382757752589,28815.86,ALL,Vincent Martin,True,HELD,0.91,2025-12-14 04:55:16.702736,1
7948,189,AL8552094260024313,AL7945956455765098,804.01,EUR,George Gutierrez,False,ALLOWED,0.095,2025-10-19 06:08:17.702736,0
7949,135,AL0188265146980241,AL0059540608892127,2344.91,EUR,Angela Jones,False,ALLOWED,0.112,2025-10-28 21:29:05.703733,0
7950,58,AL4695351069850942,AL2459083769190864,510.7,EUR,Raymond Kelly,False,HELD,0.189,2025-12-10 02:27:00.703733,0
7951,30,AL1266153590947437,AL5912401377006372,653.14,USD,Thomas Mccann,False,ALLOWED,0.134,2025-10-22 13:38:20.704818,0
7952,408,AL2650437396148277,AL6143407400565778,0.69,EUR,Kaitlyn Wallace,True,BLOCKED,0.657,2025-10-11 20:02:48.704818,1
7953,180,AL9661759463018736,AL8957972118523286,1313.36,ALL,Jessica Boyle,False,ALLOWED,0.172,2026-04-04 08:47:50.705837,0
7954,483,AL2953056921950146,AL1482903361262883,314.07,ALL,Michael Lopez,False,ALLOWED,0.052,2025-10-07 21:47:43.705837,0
7955,475,AL8426552718443464,AL8768195427960473,137.02,CHF,Joyce Morris,False,ALLOWED,0.13,2025-08-09 18:52:06.706837,0
7956,42,AL1637086429343241,AL3527922174220462,9.89,ALL,Kayla Carter,False,ALLOWED,0.077,2026-02-13 05:19:09.706837,0
7957,38,AL1606347485962745,AL7413071395457268,80171.02,ALL,John Peterson,True,ALLOWED,0.6,2025-10-03 08:45:54.707818,1
7958,403,AL8580723096951341,AL6084731167239842,107.18,USD,Joshua Warren,True,ALLOWED,0.174,2026-03-13 13:42:54.707818,0
7959,187,AL5424093794841019,AL4115314639759410,327.09,ALL,Lisa Jones,False,ALLOWED,0.056,2025-08-24 08:41:17.708832,0
7960,260,AL0666798796657054,AL0235257801096575,2268.88,ALL,Douglas Johnston,False,ALLOWED,0.081,2026-01-14 18:37:16.708832,0
7961,186,AL8144513916640021,AL5923479047082596,138.26,GBP,John Thomas,False,ALLOWED,0.274,2026-04-09 12:41:23.709889,0
7962,237,AL2277153659966817,AL2255477272403947,279.84,ALL,Robert Reeves,False,ALLOWED,0.103,2025-08-06 12:01:33.710891,0
7963,152,AL4786703685821056,AL0309721047583242,605.35,ALL,Christopher Frey,False,ALLOWED,0.152,2025-08-01 16:18:10.711890,0
7964,85,AL7677944618763346,AL7959129162343895,420.41,ALL,Kaitlyn Jackson,True,ALLOWED,0.081,2025-11-27 21:50:48.713888,0
7965,250,AL2749559433871436,AL0060293739846493,287.61,ALL,Gregory Wilson,False,ALLOWED,0.281,2025-09-23 11:28:04.713888,0
7966,158,AL1062332762675594,AL2277153659966817,41.7,ALL,Michael Weber,False,ALLOWED,0.346,2026-04-23 20:12:20.714888,0
7967,183,AL2611789641263414,AL1914468575412403,61.16,USD,Eugene Brewer,False,ALLOWED,0.081,2026-02-17 04:36:40.715961,0
7968,66,AL0502004870036783,AL5970325292519973,112.77,CHF,Daniel Blevins,False,REQUIRE_2FA,0.284,2025-10-01 00:36:50.715961,0
7969,186,AL8144513916640021,AL9317111895666597,231.42,ALL,Sabrina Mendoza,False,ALLOWED,0.1,2025-06-11 21:08:15.716981,0
7970,145,AL3256902224808666,AL0235257801096575,88.98,EUR,Jessica Green,False,ALLOWED,0.012,2025-06-13 10:33:48.716981,0
7971,54,AL1640412871858735,AL5116929330446114,50.72,ALL,Lisa Wheeler,True,ALLOWED,0.21,2026-04-13 15:51:29.717976,0
7972,461,AL4476269496990818,AL8425896753448570,22.25,ALL,Ashley Vasquez,False,ALLOWED,0.235,2026-05-21 20:02:55.717976,0
7973,200,AL5688153759461913,AL0646805845490888,206.71,EUR,Eric Wolfe,True,ALLOWED,0.235,2025-08-14 11:34:42.718976,0
7974,143,AL0295923135837629,AL9149590073544907,800.67,ALL,Kimberly Burns,False,ALLOWED,0.157,2025-11-01 20:16:51.718976,0
7975,211,AL8888374889541655,AL9865317064795543,508.81,ALL,Martin Schwartz,False,ALLOWED,0.124,2025-06-23 01:42:03.719975,0
7976,86,AL7313136172872510,AL5588030362145702,647.27,EUR,James Carter,False,ALLOWED,0.329,2026-05-13 22:17:34.719975,0
7977,267,AL8054410347422649,AL8144513916640021,355.54,EUR,Tracy Willis,False,ALLOWED,0.108,2026-01-31 04:13:46.721026,0
7978,201,AL8123387558421364,AL1914496858884397,158.08,ALL,Jennifer Sanders,False,ALLOWED,0.113,2025-06-25 19:32:20.721026,0
7979,399,AL2241515611872829,AL9465638265503056,199.61,ALL,Ian Stewart,False,ALLOWED,0.097,2026-03-28 23:34:39.721026,0
7980,228,AL0452562849037829,AL8924087074528481,83.67,ALL,Gabriel Arroyo,True,ALLOWED,0.14,2025-10-10 17:53:17.722045,0
7981,135,AL0188265146980241,AL8894111953415470,4185.57,EUR,Tiffany Taylor,False,ALLOWED,0.323,2025-06-28 13:50:14.722045,0
7982,494,AL1506013674137073,AL1702565891966067,2631.11,ALL,Richard Thompson,True,HELD,0.813,2026-02-24 01:04:59.723041,1
7983,51,AL0309721047583242,AL7918018796655528,2010.17,ALL,William Lopez,True,BLOCKED,0.968,2025-05-23 10:40:52.723041,1
7984,486,AL8948617367998544,AL4469833715416316,14.83,ALL,Jorge Roth,False,ALLOWED,0.064,2025-11-06 12:55:01.724040,0
7985,432,AL4883256179853374,AL5232626693946684,659.6,USD,Lisa Fox,False,ALLOWED,0.103,2025-12-07 10:51:45.724040,0
7986,492,AL3694131470726876,AL5107983337679365,211.03,USD,Dana Atkins,False,ALLOWED,0.185,2026-03-20 00:12:14.725042,0
7987,189,AL8552094260024313,AL3867485634830334,378.38,CHF,Kenneth Anderson,False,ALLOWED,0.265,2025-12-13 07:31:01.725042,0
7988,156,AL2717490920758105,AL0240349059891893,19.32,USD,Cindy Davis,False,ALLOWED,0.18,2026-04-22 15:05:20.726093,0
7989,252,AL3402318695194634,AL7905053387580612,32.74,EUR,Robert Williams,False,ALLOWED,0.107,2026-03-04 09:25:38.726093,0
7990,279,AL5914936172586413,AL0515564467834351,350.33,ALL,Carl Kane,True,ALLOWED,0.173,2026-02-15 08:54:51.727109,0
7991,354,AL4860845960140171,AL3757588915123648,2941.56,EUR,Jordan Garcia,False,REQUIRE_2FA,0.222,2025-09-13 08:57:27.727109,0
7992,127,AL7987484183938542,AL5649120669514066,285.48,EUR,Kathy Patterson,False,REQUIRE_2FA,0.133,2025-08-10 09:15:22.728107,0
7993,36,AL0255829482003903,AL4227816437274078,131.84,EUR,Matthew Payne,False,BLOCKED,0.336,2026-05-20 13:17:24.728107,0
7994,471,AL5477814646631988,AL4428699475476976,249.51,EUR,Charles Shepard,False,BLOCKED,0.22,2025-10-18 19:29:50.728107,0
7995,220,AL2118159642019108,AL0059540608892127,54.55,EUR,Julie Harrell,False,ALLOWED,0.172,2025-07-01 01:42:34.729110,0
7996,452,AL5588030362145702,AL9995288961548330,281.63,EUR,Omar Fields,True,ALLOWED,0.033,2026-04-30 08:03:57.729110,0
7997,67,AL3725577433426267,AL5364448639897373,108.35,EUR,Kathleen Ramirez,False,ALLOWED,0.09,2026-05-08 22:03:40.730110,0
7998,92,AL8826055398022857,AL6723307549196267,695.16,ALL,Brian Campbell,False,ALLOWED,0.102,2026-03-02 11:32:33.730110,0
7999,73,AL5364448639897373,AL6697057448664259,130.86,ALL,Robert Graves,False,BLOCKED,0.199,2025-06-05 08:19:52.731162,0
8000,382,AL8274069109527332,AL7725926181243160,90.85,ALL,Melissa Stein,False,ALLOWED,0.324,2026-05-08 21:30:22.731162,0
8001,13,AL5639529940551681,AL9456591792247977,56.6,ALL,Elizabeth Oconnor,False,ALLOWED,0.075,2026-02-25 09:30:12.732181,0
8002,263,AL7690830611925210,AL8867461550573522,92.53,CHF,Morgan Lynn,False,ALLOWED,0.063,2026-05-02 06:11:02.732181,0
8003,106,AL9091536784932356,AL2749559433871436,91.87,ALL,Megan Bowers,False,ALLOWED,0.209,2025-10-19 18:15:35.733177,0
8004,84,AL5059429045494907,AL1062332762675594,255.82,EUR,Danielle Miller,False,ALLOWED,0.342,2026-04-27 15:55:30.733177,0
8005,83,AL4469833715416316,AL3503519923151356,195.59,ALL,Ronald Pope,False,BLOCKED,0.015,2026-02-08 06:50:21.734176,0
8006,277,AL3378188116836932,AL2749559433871436,104.73,ALL,Margaret Browning,False,ALLOWED,0.015,2025-12-13 22:13:40.734176,0
8007,304,AL5346328460081794,AL9650517193412925,600.99,EUR,Dr. Timothy Mays Jr.,False,ALLOWED,0.091,2026-01-12 13:07:31.735175,0
8008,354,AL4860845960140171,AL8513635636313408,1279.97,USD,Joseph Lynch,True,ALLOWED,0.239,2026-05-21 18:52:28.735175,0
8009,139,AL8500448575366716,AL5912401377006372,2049.04,USD,Jodi Nicholson,False,ALLOWED,0.217,2026-02-11 05:05:43.735175,0
8010,492,AL3694131470726876,AL4251864575899673,561.69,ALL,Patrick Rhodes,True,ALLOWED,0.159,2026-03-16 22:19:45.736234,0
8011,401,AL5934070672633527,AL9650517193412925,210.58,ALL,Kristy Washington,False,BLOCKED,0.021,2025-06-16 01:39:29.736234,0
8012,483,AL2953056921950146,AL8929385766677185,375.52,ALL,Jason Fernandez,False,ALLOWED,0.254,2025-11-28 22:34:29.737253,0
8013,295,AL7725926181243160,AL8007019474017053,73.28,ALL,Rachel Erickson,True,ALLOWED,0.085,2026-02-16 23:51:28.737253,0
8014,301,AL5310360952919234,AL7276536999253998,587.46,ALL,Connor Murray,True,REQUIRE_2FA,0.945,2026-02-01 06:33:13.737253,1
8015,135,AL0188265146980241,AL9072211189508659,3866.77,ALL,Kimberly Williams,False,ALLOWED,0.195,2026-03-22 01:56:48.738252,0
8016,314,AL8858348374226437,AL6084731167239842,831.88,ALL,Jason Hudson,False,ALLOWED,0.041,2025-12-18 10:20:53.738252,0
8017,80,AL9237152191068175,AL7690952379396158,251.24,ALL,Ronald Russell,False,ALLOWED,0.135,2026-02-25 15:16:56.739248,0
8018,48,AL9149590073544907,AL1221237387919693,13.62,ALL,Sarah Rios,False,REQUIRE_2FA,0.252,2025-11-23 11:14:58.739248,0
8019,318,AL0284955450045542,AL4830827750964877,197.05,ALL,Kimberly White,False,ALLOWED,0.204,2026-03-21 03:39:42.740252,0
8020,470,AL1143903729799147,AL8131430080794379,93.56,ALL,Zachary Chapman MD,False,ALLOWED,0.349,2025-07-07 08:11:22.740252,0
8021,2,AL0517697394393047,AL8904297356440438,160.93,ALL,Karen Bond,False,ALLOWED,0.33,2025-07-31 10:41:45.741300,0
8022,274,AL5020667136880408,AL1506013674137073,450.41,ALL,Bradley West,False,ALLOWED,0.052,2025-08-19 17:10:36.741300,0
8023,294,AL6535026301830754,AL7499942088508256,191.11,USD,Adrian Durham,False,ALLOWED,0.234,2025-07-22 16:25:59.742315,0
8024,35,AL6596491912879763,AL9332052816561463,13.96,ALL,Brandy Meyer,False,ALLOWED,0.091,2025-05-24 14:38:27.742315,0
8025,96,AL1923565558387997,AL2460770082843261,287.98,ALL,George Stephens,False,ALLOWED,0.234,2026-05-16 17:32:02.742315,0
8026,32,AL4957400228886564,AL3402318695194634,141.62,ALL,Nicole Brown,False,ALLOWED,0.108,2026-04-24 12:55:23.743319,0
8027,66,AL0502004870036783,AL6826000958008115,192.62,ALL,Scott Smith,False,BLOCKED,0.086,2026-01-14 11:29:12.743319,0
8028,354,AL4860845960140171,AL0117642052568402,2044.81,ALL,Daniel Hughes,False,ALLOWED,0.325,2026-04-10 21:24:50.744314,0
8029,70,AL8048489403245413,AL6140672323224872,860.83,ALL,Michelle Phillips,False,ALLOWED,0.333,2026-03-19 17:09:23.744314,0
8030,96,AL1923565558387997,AL9951713308535045,185.95,ALL,Carrie Foster,False,ALLOWED,0.219,2026-02-06 06:30:13.745298,0
8031,301,AL5310360952919234,AL4811885093988665,106.44,ALL,Andrew Lowery,False,ALLOWED,0.211,2025-06-05 12:58:24.745298,0
8032,449,AL9979785089345663,AL8181314728669439,789.42,ALL,Wanda Roberts,False,ALLOWED,0.324,2025-10-08 16:48:35.746367,0
8033,496,AL6617785746678077,AL0309721047583242,739.05,ALL,Kelly Barnes,False,ALLOWED,0.004,2025-07-12 14:32:14.746367,0
8034,491,AL2332116405843232,AL5268427193370213,357.08,USD,Stephanie Jones,True,ALLOWED,0.187,2025-12-01 20:53:19.747382,0
8035,359,AL8875240244092544,AL9514753302629054,10741.37,ALL,John Davis,True,BLOCKED,0.749,2025-10-05 19:24:21.747382,1
8036,62,AL9079727146462666,AL3569195193660263,335.97,EUR,Jennifer Schroeder,False,REQUIRE_2FA,0.204,2025-12-08 12:19:09.748381,0
8037,75,AL9695003718242440,AL5241972666089999,1375.86,ALL,Curtis Morrison,False,ALLOWED,0.049,2025-08-03 01:46:28.748381,0
